gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	catalogNumber	recordNumber	recordedBy	previousIdentifications	eventDate	year	month	day	verbatimEventDate	habitat	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	identifiedBy	scientificName
178038590	B	Herbarium Berolinense	NA	NA	PRESERVED_SPECIMEN	B 18 0011680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"Olympic Forest, Washington. Soleduck River, T. 30 N., R. 11 W., about 10 miles of Lake Crescent."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
466325448	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	V229068	NA	"W.H. Parker, Jack Maze"	NA	1980-08-04T00:00Z	1980	8	4	NA	NA	NA	NA	US	Washington	NA	NA	"Whatcom County, Glacier District, Mount Baker-Snoqualmie National Forest, east slope of Lasiocarpa Ridge, 0.25 mile further up Lasiocarpa Ridge Road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	Abies amabilis Douglas ex J. Forbes
441678693	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37828	NA	Mildred Arnot	NA	1992-05-26T00:00Z	1992	5	26	NA	NA	NA	NA	US	Washington	Snohomish	NA	West of Bryant.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
898480346	NTSRV	CA-NHP	NatureServe Network Species Occurrence Data	NA	PRESERVED_SPECIMEN	10-31126	NA	NA	NA	1972-08-22T00:00Z	1972	8	22	NA	NA	NA	NA	US	California	NA	NA	Siskiyou	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1258491077	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	1277861	Brewer s.n.	William H. Brewer	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	NA	NA	Carson Pass	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
466324922	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	V229284	NA	"W.H. Parker, Jack Maze"	NA	1978-08-02T00:00Z	1978	8	2	NA	NA	NA	NA	US	Washington	NA	NA	"Snoqualmie National Forest, ca. 30 miles east of Enumclaw, ca. 10 miles north of Mount Rainier, suntop lookout area"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	Abies amabilis Douglas ex J. Forbes
441679280	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	187014	NA	Phyllis Woolwine	NA	1997-08-26T00:00Z	1997	8	26	NA	NA	NA	NA	US	Alaska	NA	NA	[locality and coordinates omitted; conservation status: Rare]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
172300534	EKY	EKY Plants	NA	NA	UNKNOWN	1103	NA	M.L. Branson	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	Clallam	NA	"Heart O'Hills, Olympic National Park."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1258491014	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	1277827	Kral 58878	Robert Kral	NA	1976-08-25T00:00Z	1976	8	25	NA	NA	NA	NA	US	Washington	King	NA	"along 5th Stret, s. side Seattle."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R. Kral	Abies amabilis Douglas ex J. Forbes
466325453	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	V229066	NA	"W.H. Parker, Jack Maze"	NA	1980-08-04T00:00Z	1980	8	4	NA	NA	NA	NA	US	Washington	NA	NA	"Whatcom County, Glacier District, Mount Baker-Snoqualmie National Forest, east slope of Lasiocarpa Ridge, 0.25 mile further up Lasiocarpa Ridge Road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	Abies amabilis Douglas ex J. Forbes
1258489575	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	1276506	Clark 22483A	R.B. Clark	NA	1940-10-24T00:00Z	1940	10	24	NA	NA	NA	NA	US	Massachusetts	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
898481520	NTSRV	CA-NHP	NatureServe Network Species Occurrence Data	NA	UNKNOWN	10-31132	NA	NA	NA	1988-06-21T00:00Z	1988	6	21	NA	NA	NA	NA	US	California	NA	NA	Siskiyou	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
918953291	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	V229335	AOZ	W.H. Parker; Jack Maze	"Abies amabilis by W.H. Parker, Jack Maze 1978"	1978-08-02T00:00Z	1978	8	2	1978 Aug 02	"Mature dense second growth forest on road consisting of A. procera (predominant), A. amabilis, T. heterophylla, P. menziesii (a few), P. monticola (a few). Understory-very little duff & regen of Abies & T. heterophylla."	NA	NA	US	Washington	NA	NA	"Snoqualmie National Forest, ca. 30 miles east of Enumclaw, ca. 10 miles north of Mount Rainier, suntop lookout area"	NA	4720 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	W.H. Parker; Jack Maze	Abies amabilis Douglas ex J. Forbes
918953584	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	V229074	AYQ	W.H. Parker; Jack Maze	"Abies amabilis by W.H. Parker, Jack Maze 1980"	1980-08-04T00:00Z	1980	8	4	1980 Aug 04	"Gentle north sloping clearcut with A. amabilis regen and with odd Tsuga heterophylla regen. Understory Sambucus, Vaccinium, Epilobioum angustifolium, Rubus spectabilits, Carex, Anaphalis margaritacea."	NA	NA	US	Washington	NA	NA	"Whatcom County, Glacier District, Mount Baker-Snoqualmie National Forest, east slope of Lasiocarpa Ridge, 0.25 mile further up Lasiocarpa Ridge Road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	Abies amabilis Douglas ex J. Forbes
1019557964	MNHN	P	NA	NA	PRESERVED_SPECIMEN	P00415982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	Californie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1258491026	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	1277826	Douglas s.n.	David Douglas	NA	NA	1825	NA	NA	NA	NA	NA	NA	US	Washington	Columbia	NA	Abundant on Mountains at the rapids of the Colombia.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"E.L. Little, Jr."	Abies amabilis Douglas ex J. Forbes
1258491037	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	1277865	Bolander s.n.	Henry N. Bolander	NA	NA	1867	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	at Clark	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1097108987	NY	NA	NA	NA	PRESERVED_SPECIMEN	17702	8198	G. N. Jones	NA	1935-08-16T00:00Z	1935	8	16	NA	NA	NA	NA	US	Washington	NA	NA	"Below Paradise Valley, Mt. Rainier"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1258490268	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	1277154	Hall s.n.	Elihu Hall	NA	NA	1871	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	Mount Hood	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"E.L. Little, Jr., 1975 (USDA)"	Abies amabilis Douglas ex J. Forbes
466324924	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	V229288	NA	"W.H. Parker, Jack Maze"	NA	1978-08-02T00:00Z	1978	8	2	NA	NA	NA	NA	US	Washington	NA	NA	"Snoqualmie National Forest, ca. 30 miles east of Enumclaw, ca. 10 miles north of Mount Rainier, suntop lookout area"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	Abies amabilis Douglas ex J. Forbes
918953409	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	V228996	AO-133e	W.H. Parker; Jack Maze	"Abies amabilis by W.H. Parker, Jack Maze 1978"	1978-09-23T00:00Z	1978	9	23	1978 Sep 23	"Regen. growing in logged area under mature forest of A. procera & A. amabilis with some T. heterophylla. Slope 40 degrees, aspect 100 degrees."	NA	NA	US	Washington	NA	NA	"Pierce County, Snoqualmie National Forest, on east side of Sun Top Mountain, southwest corner, section 18"	NA	4380 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	W.H. Parker; Jack Maze	Abies amabilis Douglas ex J. Forbes
918953563	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	V229070	AYO	W.H. Parker; Jack Maze	"Abies amabilis by W.H. Parker, Jack Maze 1980"	1980-08-04T00:00Z	1980	8	4	1980 Aug 04	"Gentle north sloping clearcut with A. amabilis regen and with odd Tsuga heterophylla regen. Understory Sambucus, Vaccinium, Epilobioum angustifolium, Rubus spectabilits, Carex, Anaphalis margaritacea."	NA	NA	US	Washington	NA	NA	"Whatcom County, Glacier District, Mount Baker-Snoqualmie National Forest, east slope of Lasiocarpa Ridge, 0.25 mile further up Lasiocarpa Ridge Road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	Abies amabilis Douglas ex J. Forbes
1022057838	POM	VascularPlants	NA	NA	PRESERVED_SPECIMEN	POM128167	s.n.	P. V. LeRoy	NA	NA	NA	NA	NA	1862	NA	NA	NA	US	California	Unknown	NA	California	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
898480342	NTSRV	CA-NHP	NatureServe Network Species Occurrence Data	NA	PRESERVED_SPECIMEN	10-31127	NA	NA	NA	1958-09-15T00:00Z	1958	9	15	NA	NA	NA	NA	US	California	NA	NA	Siskiyou	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
466325440	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	V229248	NA	"W.H. Parker, Jack Maze"	NA	1980-08-04T00:00Z	1980	8	4	NA	NA	NA	NA	US	Washington	NA	NA	"Whatcom County, Glacier District, Mount Baker-Snoqualmie National Forest, east slope of Lasiocarpa Ridge, 0.25 mile further up Lasiocarpa Ridge Road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	Abies amabilis Douglas ex J. Forbes
466325455	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	V228994	NA	"W.H. Parker, Jack Maze"	NA	1980-08-04T00:00Z	1980	8	4	NA	NA	NA	NA	US	Washington	NA	NA	"Whatcom County, Glacier District, Mount Baker-Snoqualmie National Forest, east slope of Lasiocarpa Ridge, 0.25 mile further up Lasiocarpa Ridge Road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	Abies amabilis Douglas ex J. Forbes
918953580	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	V229069	AYR	W.H. Parker; Jack Maze	"Abies amabilis by W.H. Parker, Jack Maze 1980"	1980-08-04T00:00Z	1980	8	4	1980 Aug 04	"Gentle north sloping clearcut with A. amabilis regen and with odd Tsuga heterophylla regen. Understory Sambucus, Vaccinium, Epilobioum angustifolium, Rubus spectabilits, Carex, Anaphalis margaritacea."	NA	NA	US	Washington	NA	NA	"Whatcom County, Glacier District, Mount Baker-Snoqualmie National Forest, east slope of Lasiocarpa Ridge, 0.25 mile further up Lasiocarpa Ridge Road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	Abies amabilis Douglas ex J. Forbes
898293124	NTSRV	AK-NHP	NatureServe Network Species Occurrence Data	NA	UNKNOWN	4-8425	NA	"1972 LITTLE, E.L.; HARRIS, A.S. 26810. CAN; 1972 LITTLE, E.L.; HARRIS, A.S. 26811. CAN; 1972 LITTLE, E.L.; HARRIS, A.S. 26810. JUNEAU FSL; 1972 LITTLE, E.L.; HARRIS, A.S. 26811. JUNEAU FSL"	NA	1972-07-24T00:00Z	1972	7	24	NA	NA	NA	NA	US	Alaska	NA	NA	Prince of Wales-Outer Ketchikan (CA)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
574688152	E	E	Royal Botanic Garden Edinburgh Living Collection	E	LIVING_SPECIMEN	19941125	NA	NA	NA	1993-01-01T00:00Z	1993	1	1	1993	NA	NA	NA	US	Washington	NA	NA	"Washington Cascades, West Slopes and Crest"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	degrees minutes seconds	NA	NA	Abies amabilis Douglas ex J. Forbes
176865442	KU	KANU	R. L. McGregor Herbarium Vascular Plants Collection	NA	PRESERVED_SPECIMEN	326987	NA	Philip V Wells	NA	1963-08-08T00:00Z	1963	8	8	NA	NA	NA	NA	US	Washington	Chelan	NA	"Cascade Mtns, Stevens Pass"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Philip V Wells	Abies amabilis Douglas ex J. Forbes
1020042224	K	Herbarium	NA	NA	PRESERVED_SPECIMEN	K000567698	s.n.	"Douglas, D."	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"[""Mountains of the Grand Rapids on the Columbia and the high mountains near the confluence of that stream"" (K); ""Abundant on Mountains at the rapids of the Columbia"" (MO)]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Farjon, A."	Abies amabilis Douglas ex J. Forbes
1258489552	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	1276482	Newberry s.n.	John S. Newberry	NA	NA	1855	9	NA	NA	NA	NA	NA	US	Washington	NA	NA	Cascades. Williamson's survey.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"E. L. Little, Jr."	Abies amabilis Douglas ex J. Forbes
1258491057	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	1277877	Thompson 10874	J. William Thompson	NA	1934-06-30T00:00Z	1934	6	30	NA	NA	NA	NA	US	Washington	Okanogan	NA	Along mountain stream below Big Craggy	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
178038592	B	Herbarium Berolinense	NA	NA	PRESERVED_SPECIMEN	B 18 0011682	NA	O. D. Allen	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
574937545	E	E	Royal Botanic Garden Edinburgh Herbarium	E	PRESERVED_SPECIMEN	E00245194	409	"Jeffrey, John"	NA	1851-09-24T00:00Z	1851	9	24	1851-09-24	NA	NA	NA	US	NA	NA	NA	Mountains east of the Falls of the Fraser River	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	degrees minutes seconds	NA	NA	Abies amabilis Douglas ex J. Forbes
898481606	NTSRV	CA-NHP	NatureServe Network Species Occurrence Data	NA	UNKNOWN	10-31131	NA	NA	NA	1988-06-21T00:00Z	1988	6	21	NA	NA	NA	NA	US	California	NA	NA	Siskiyou	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1257677638	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	100328149	Lemmon s.n.	John G. Lemmon	NA	NA	1874	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1258491068	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	1277879	Meyer 1683A	Fred G. Meyer	NA	1939-07-18T00:00Z	1939	7	18	NA	NA	NA	NA	US	Washington	Thurston	NA	"a common forest tree, in the Black Hills."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
466324911	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	V229183	NA	"W.H. Parker, Jack Maze"	NA	1978-08-02T00:00Z	1978	8	2	NA	NA	NA	NA	US	Washington	NA	NA	"Snoqualmie National Forest, ca. 30 miles east of Enumclaw, ca. 10 miles north of Mount Rainier, suntop lookout area"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	Abies amabilis Douglas ex J. Forbes
466325091	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	V228996	NA	"W.H. Parker, Jack Maze"	NA	1978-09-23T00:00Z	1978	9	23	NA	NA	NA	NA	US	Washington	NA	NA	"Pierce County, Snoqualmie National Forest, on east side of Sun Top Mountain, southwest corner, section 18"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	Abies amabilis Douglas ex J. Forbes
441678657	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37728	NA	Sarah Gage	NA	1991-03-18T00:00Z	1991	3	18	NA	NA	NA	NA	US	Washington	King	NA	"Deception Falls parking area on Hwy 2, ca. 6 miles west of Stevens Pass."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
918953330	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	V229288	APH	W.H. Parker; Jack Maze	"Abies amabilis by W.H. Parker, Jack Maze 1978"	1978-08-02T00:00Z	1978	8	2	1978 Aug 02	"Mature dense second growth forest on road consisting of A. procera (predominant), A. amabilis, T. heterophylla, P. menziesii (a few), P. monticola (a few). Understory-very little duff & regen of Abies & T. heterophylla."	NA	NA	US	Washington	NA	NA	"Snoqualmie National Forest, ca. 30 miles east of Enumclaw, ca. 10 miles north of Mount Rainier, suntop lookout area"	NA	4720 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	W.H. Parker; Jack Maze	Abies amabilis Douglas ex J. Forbes
918953573	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	V229249	AYM	W.H. Parker; Jack Maze	"Abies amabilis by W.H. Parker, Jack Maze 1980"	1980-08-04T00:00Z	1980	8	4	1980 Aug 04	"Gentle north sloping clearcut with A. amabilis regen and with odd Tsuga heterophylla regen. Understory Sambucus, Vaccinium, Epilobioum angustifolium, Rubus spectabilits, Carex, Anaphalis margaritacea."	NA	NA	US	Washington	NA	NA	"Whatcom County, Glacier District, Mount Baker-Snoqualmie National Forest, east slope of Lasiocarpa Ridge, 0.25 mile further up Lasiocarpa Ridge Road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	Abies amabilis Douglas ex J. Forbes
1258489584	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	1276502	Clark 12492B	R.B. Clark	NA	1940-10-24T00:00Z	1940	10	24	NA	NA	NA	NA	US	Massachusetts	NA	NA	"Cultivated Arnold Arboretum, Harvard University"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
543350772	CAS	DS	NA	NA	PRESERVED_SPECIMEN	451475	s.n.	"Parker, Eugene L."	NA	1961-10-03T00:00Z	1961	10	3	"Oct. 3, 1961"	NA	NA	NA	US	California	Siskiyou County	NA	"Below [summitof] summit of Copper Butte on northern edge of Colony, Klamath National Forest"	NA	6300 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678540	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	23895	NA	Sarah Gage	NA	1991-03-18T00:00Z	1991	3	18	NA	NA	NA	NA	US	Washington	King	NA	"Deception Falls parking area on Hwy 2, ca. 6 miles west of Stevens Pass."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678638	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37694	NA	P. F. Zika	NA	1994-08-07T00:00Z	1994	8	7	NA	NA	NA	NA	US	Oregon	Klamath	NA	"Sphagnum Bog Trail near park boundary; west slope of Cascade Mountains, Crater Lake National Park."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678663	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37743	NA	G. N. Jones	NA	1934-08-16T00:00Z	1934	8	16	NA	NA	NA	NA	US	Oregon	Lane	NA	"Scott Lake, McKenzie Pass."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
898613097	NTSRV	AK-NHP	NatureServe Network Species Occurrence Data	NA	UNKNOWN	4-8426	NA	"1993 DELAPP, JOHN; DUFFY, MIKE. 93-0328. ALA"	NA	1993-07-08T00:00Z	1993	7	8	NA	NA	NA	NA	US	Alaska	NA	NA	Prince of Wales-Outer Ketchikan (CA)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
918953572	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	V228994	AY-26	W.H. Parker; Jack Maze	"Abies amabilis by W.H. Parker, Jack Maze 1980"	1980-08-04T00:00Z	1980	8	4	1980 Aug 04	"Gentle north sloping clearcut with A. amabilis regen and with odd Tsuga heterophylla regen. Understory Sambucus, Vaccinium, Epilobioum angustifolium, Rubus spectabilits, Carex, Anaphalis margaritacea."	NA	NA	US	Washington	NA	NA	"Whatcom County, Glacier District, Mount Baker-Snoqualmie National Forest, east slope of Lasiocarpa Ridge, 0.25 mile further up Lasiocarpa Ridge Road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	Abies amabilis Douglas ex J. Forbes
1096614471	S	VascularPlants	NA	NA	PRESERVED_SPECIMEN	S05-9143	NA	B. HylmÍ_	Abies amabilis (Dougl.) Forb.	1951-06-03T00:00Z	1951	6	3	03-Jun-51	NA	NA	NA	US	Oregon	NA	NA	"Oregon, Mt. Hood"	"Oregon, Mt. Hood"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
60032389	USU	UTC	NA	NA	UNKNOWN	231051	NA	Richard R. Halse	NA	1998-09-22T00:00Z	1998	9	22	NA	NA	NA	NA	US	Oregon	Linn	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
888334420	US	Botany	NA	NA	PRESERVED_SPECIMEN	USw20029.2769768	s.n.	C. Mowry	NA	NA	NA	NA	NA	-- --- ----	NA	NA	NA	US	Nevada	Washoe	NA	Reno	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
918966537	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	V136309	s.n.	V.J. Krajina	Abies amabilis by Vladimir J. Krajina 1954	1954-06-13T00:00Z	1954	6	13	1954 Jun 13	NA	NA	NA	US	Oregon	NA	NA	Mount Hood; between Timberline Lodge and Government Camp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Vladimir J. Krajina	Abies amabilis Douglas ex J. Forbes
1258489574	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	1276485	Lyall s.n.	David Lyall	NA	NA	1859	9	NA	NA	NA	NA	NA	US	NA	NA	NA	Cascade Mountains 49‘.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"E.L. Little, Jr."	Abies amabilis Douglas ex J. Forbes
1022380591	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	UC2015849	203	Tyson Kemper and Megan Hilgart	NA	2003-07-24T00:00Z	2003	7	24	24-Jul-03	NA	NA	NA	US	California	Shasta	NA	"Shasta NF, growing along Squaw Valley Rd. S. of McCloud."	NA	3000 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1097691014	NY	NA	NA	NA	PRESERVED_SPECIMEN	17697	7583	J. W. Thompson	NA	1931-07-20T00:00Z	1931	7	20	NA	NA	NA	NA	US	Washington	NA	NA	"At timberline and up, Mt. Angeles, Olympic Mountains"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
888334379	US	Botany	NA	NA	PRESERVED_SPECIMEN	USw30129.2765763	1658	W. L. Stern	NA	NA	NA	NA	NA	-- --- ----	NA	NA	NA	US	Oregon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
888575420	US	Botany	NA	NA	PRESERVED_SPECIMEN	101149.1098	s.n.	Hayden Exped.	NA	NA	1872	NA	NA	1872	NA	NA	NA	US	Idaho	NA	NA	Headwater of Madison River.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1097004935	NY	NA	NA	NA	PRESERVED_SPECIMEN	468770	s.n.	E. H. Fulling	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	New York	Monroe Co.	NA	"Highland Park, Rochester."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
